Reference	s37rep1	s37rep2	s37rep3	s32rep2	s32rep1	s32rep3
ENST00000680530.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000681421.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000376389.8	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000541265.1	1.0	1.0	2.0	2.0	2.0	1.0
ENST00000350690.10	1.0	0.0	0.0	0.0	2.0	0.0
ENST00000331531.9	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000319017.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000523752.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000615152.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000647811.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000442406.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000475142.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000472452.1	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000595773.5	1.0	1.0	0.0	2.0	1.0	2.0
ENST00000411922.5	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000379704.7	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000418425.6	1.0	1.0	4.0	1.0	1.0	2.0
ENST00000547555.5	1.0	1.0	3.0	0.0	0.0	1.0
ENST00000547318.5	1.0	1.0	3.0	1.0	0.0	2.0
ENST00000540249.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000379805.4	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000481876.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000696705.1	1.0	1.0	0.0	1.0	0.0	0.0
ENST00000403027.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000472137.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000481733.2	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000379804.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000610928.4	1.0	1.0	1.0	1.0	1.0	2.0
ENST00000517800.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000652396.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000447005.5	1.0	1.0	1.0	1.0	0.0	0.0
ENST00000368590.9	1.0	2.0	1.0	2.0	2.0	1.0
ENST00000431847.1	1.0	0.0	1.0	1.0	1.0	1.0
ENST00000513741.1	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000285896.11	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000559475.5	1.0	1.0	1.0	1.0	0.0	1.0
ENST00000675217.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000470947.5	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000373943.9	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000421054.7	1.0	1.0	1.0	1.0	0.0	1.0
ENST00000680744.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000636147.2	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000680636.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000511325.2	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000542568.1	1.0	2.0	0.0	1.0	1.0	1.0
ENST00000681319.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000543355.5	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000469299.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000539716.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000517876.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000460899.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000431929.2	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000369487.3	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000687358.1	1.0	1.0	0.0	1.0	0.0	1.0
ENST00000519837.6	1.0	1.0	0.0	1.0	0.0	1.0
ENST00000522699.2	1.0	1.0	0.0	1.0	0.0	1.0
ENST00000517485.6	1.0	1.0	0.0	1.0	0.0	1.0
ENST00000297338.7	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000367900.7	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000258947.8	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000626119.2	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000539735.5	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000534947.5	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000359707.9	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000562095.1	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000360760.9	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000341307.6	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000497010.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000372182.6	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000676974.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000678447.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000678875.1	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000617633.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000477305.5	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000678273.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000534877.5	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000357854.7	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000294244.9	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000456948.5	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000481057.1	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000395066.9	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000679037.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000424598.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000357635.10	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000352767.7	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000414031.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000467337.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000408991.4	1.0	0.0	2.0	0.0	0.0	0.0
ENST00000530214.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000260276.8	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000445816.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000498033.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000686568.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000630046.2	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000221448.9	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000474290.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000472254.1	1.0	2.0	1.0	2.0	1.0	2.0
ENST00000652514.1	1.0	3.0	1.0	2.0	2.0	2.0
ENST00000544278.2	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000491773.6	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000636836.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000636293.1	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000583487.1	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000461894.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000591460.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000487475.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000480370.1	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000439383.5	1.0	2.0	1.0	2.0	2.0	1.0
ENST00000484035.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000391864.7	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000221459.7	1.0	1.0	2.0	0.0	1.0	1.0
ENST00000591551.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000218056.9	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000481229.2	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000558978.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000520371.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000519617.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000295926.8	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000416181.1	1.0	0.0	0.0	2.0	0.0	0.0
ENST00000404869.7	1.0	1.0	1.0	1.0	1.0	2.0
ENST00000402170.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000475298.5	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000631619.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000481674.1	1.0	0.0	0.0	1.0	0.0	0.0
ENST00000318348.9	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000548462.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000561421.6	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000681698.1	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000559540.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000677537.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000620197.5	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000504386.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000310392.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000680663.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000511102.5	1.0	0.0	0.0	0.0	1.0	1.0
ENST00000444354.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000680989.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000512623.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000261755.9	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000598564.5	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000564975.5	1.0	0.0	0.0	2.0	1.0	1.0
ENST00000679525.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000521235.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000681611.1	1.0	2.0	2.0	2.0	2.0	2.0
ENST00000438806.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000413644.6	1.0	2.0	1.0	2.0	1.0	1.0
ENST00000504373.2	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000569289.5	1.0	0.0	1.0	2.0	1.0	2.0
ENST00000565263.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000567100.5	1.0	1.0	1.0	2.0	1.0	2.0
ENST00000498075.1	1.0	1.0	1.0	2.0	2.0	2.0
ENST00000593841.1	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000407106.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000479370.1	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000374454.1	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000276390.7	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000352967.9	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000547747.1	1.0	3.0	2.0	2.0	3.0	2.0
ENST00000549857.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000447342.5	1.0	1.0	1.0	0.0	1.0	0.0
ENST00000350427.5	1.0	1.0	1.0	0.0	1.0	0.0
ENST00000417784.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000461255.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000665125.1	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000680653.1	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000466995.5	1.0	2.0	2.0	2.0	2.0	2.0
ENST00000674748.1	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000519593.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000273541.12	1.0	1.0	1.0	0.0	1.0	0.0
ENST00000268097.10	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000684305.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000440851.6	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000565157.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000323523.8	1.0	1.0	1.0	0.0	0.0	0.0
ENST00000403410.5	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000302432.3	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000676214.1	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000558868.6	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000694998.2	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000675497.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000559831.6	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000300823.10	1.0	2.0	3.0	6.0	4.0	7.0
ENST00000369002.9	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000443358.6	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000674589.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000236412.11	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000676147.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000674593.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000269886.7	1.0	1.0	1.0	1.0	2.0	0.0
ENST00000490590.5	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000497665.5	1.0	1.0	0.0	2.0	2.0	2.0
ENST00000520670.1	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000523772.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000394123.7	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000676644.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000694989.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000694990.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000543589.5	1.0	1.0	1.0	1.0	0.0	1.0
ENST00000698322.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000698321.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000505548.5	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000678904.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000362093.4	1.0	2.0	1.0	3.0	2.0	2.0
ENST00000399219.7	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000563092.1	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000620412.4	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000706389.1	1.0	1.0	0.0	1.0	2.0	0.0
ENST00000460386.1	1.0	1.0	0.0	1.0	0.0	0.0
ENST00000522324.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000522803.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000594162.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000482555.5	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000303596.3	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000262432.13	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000565031.1	1.0	2.0	2.0	2.0	1.0	1.0
ENST00000588807.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000593162.1	1.0	1.0	1.0	3.0	1.0	1.0
ENST00000560595.6	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000509581.5	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000268261.9	1.0	0.0	0.0	1.0	2.0	0.0
ENST00000394846.7	1.0	1.0	0.0	2.0	3.0	2.0
ENST00000481978.5	1.0	1.0	1.0	0.0	0.0	0.0
ENST00000264990.11	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000394888.8	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000315579.10	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000509430.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000296805.8	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000688154.1	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000368407.8	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000392910.6	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000303343.12	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000568331.5	1.0	1.0	0.0	0.0	1.0	1.0
ENST00000349777.5	1.0	0.0	0.0	1.0	1.0	1.0
ENST00000216797.10	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000460911.5	1.0	1.0	1.0	0.0	0.0	0.0
ENST00000320356.7	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000549116.5	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000550171.5	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000368405.7	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000505068.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000490104.5	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000514918.5	1.0	1.0	1.0	0.0	0.0	1.0
ENST00000514183.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000308388.7	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000538594.5	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000503494.5	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000515417.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000535373.5	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000392857.10	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000651896.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000519540.5	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000519824.6	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000300113.3	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000260372.8	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000308375.10	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000322764.10	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000521226.2	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000569022.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000308275.8	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000589711.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000590201.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000319725.10	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000256398.13	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000346833.8	1.0	1.0	1.0	3.0	3.0	2.0
ENST00000590050.5	1.0	1.0	1.0	2.0	3.0	2.0
ENST00000513356.1	1.0	2.0	2.0	1.0	2.0	2.0
ENST00000499044.6	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000451821.6	1.0	2.0	2.0	2.0	2.0	2.0
ENST00000450845.7	1.0	0.0	1.0	1.0	1.0	2.0
ENST00000645338.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000495187.2	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000586869.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000442241.9	1.0	1.0	1.0	0.0	1.0	0.0
ENST00000393784.8	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000379863.7	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000379852.8	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000233557.7	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000646223.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000677570.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000644074.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000646940.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000302091.9	1.0	0.0	1.0	1.0	1.0	1.0
ENST00000679161.1	1.0	1.0	0.0	1.0	0.0	0.0
ENST00000510616.5	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000513458.9	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000509189.5	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000368373.8	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000360507.10	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000574916.1	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000319004.6	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000261973.12	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000527432.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000495458.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000478234.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000303251.11	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000681577.1	1.0	1.0	1.0	0.0	0.0	1.0
ENST00000502323.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000514161.5	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000528845.5	1.0	0.0	0.0	1.0	0.0	0.0
ENST00000618078.1	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000439541.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000209875.9	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000368076.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000360472.9	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000549135.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000414009.2	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000547368.5	1.0	1.0	1.0	2.0	1.0	1.0
ENST00000549740.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000295628.4	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000409763.1	1.0	1.0	0.0	1.0	0.0	0.0
ENST00000549924.5	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000301454.9	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000381075.7	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000676796.1	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000487426.1	1.0	1.0	0.0	2.0	1.0	0.0
ENST00000394456.10	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000679765.1	1.0	1.0	1.0	0.0	0.0	1.0
ENST00000563260.1	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000507000.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000394384.7	1.0	1.0	0.0	1.0	2.0	1.0
ENST00000480772.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000515204.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000533349.5	1.0	2.0	1.0	2.0	1.0	1.0
ENST00000533495.5	1.0	2.0	1.0	2.0	1.0	1.0
ENST00000579634.5	1.0	0.0	0.0	1.0	0.0	0.0
ENST00000689172.1	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000580759.5	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000342555.10	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000543186.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000461592.1	1.0	1.0	1.0	1.0	2.0	0.0
ENST00000557519.1	1.0	2.0	3.0	2.0	1.0	1.0
ENST00000370938.8	1.0	1.0	5.0	0.0	0.0	2.0
ENST00000396979.1	1.0	1.0	1.0	0.0	1.0	1.0
ENST00000484743.5	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000472508.1	1.0	1.0	0.0	0.0	1.0	1.0
ENST00000396020.7	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000301843.13	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000577142.1	1.0	2.0	1.0	2.0	2.0	1.0
ENST00000482755.6	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000358715.3	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000393915.9	1.0	1.0	0.0	0.0	0.0	0.0
ENST00000302764.9	1.0	1.0	2.0	1.0	2.0	1.0
ENST00000651202.1	1.0	1.0	1.0	1.0	2.0	1.0
ENST00000556125.5	1.0	0.0	1.0	1.0	1.0	1.0
ENST00000509733.7	1.0	2.0	1.0	1.0	1.0	1.0
ENST00000222800.8	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000525675.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000306200.7	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000470671.1	1.0	2.0	2.0	2.0	1.0	1.0
ENST00000496391.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000692443.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000533000.5	1.0	1.0	2.0	1.0	1.0	2.0
ENST00000220659.11	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000426907.5	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000278243.9	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000495224.1	1.0	2.0	1.0	2.0	1.0	1.0
ENST00000398922.6	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000357197.8	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000296662.10	1.0	1.0	1.0	1.0	0.0	1.0
ENST00000348141.9	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000592062.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000357720.9	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000347048.8	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000337738.6	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000355007.7	1.0	1.0	0.0	1.0	0.0	0.0
ENST00000393370.7	1.0	1.0	0.0	1.0	1.0	0.0
ENST00000493816.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000575521.1	1.0	0.0	1.0	0.0	1.0	0.0
ENST00000500563.2	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000591843.1	1.0	0.0	1.0	1.0	0.0	0.0
ENST00000343587.9	1.0	0.0	1.0	1.0	0.0	0.0
ENST00000586319.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000356537.9	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000568733.6	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000588841.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000564276.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000440692.6	1.0	1.0	2.0	1.0	1.0	2.0
ENST00000647112.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000476545.6	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000319545.12	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000040663.8	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000434963.1	1.0	1.0	1.0	2.0	2.0	1.0
ENST00000646254.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000325102.13	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000242770.9	1.0	1.0	2.0	1.0	1.0	0.0
ENST00000245551.9	1.0	1.0	2.0	1.0	1.0	2.0
ENST00000349703.7	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000381897.5	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000324593.10	1.0	1.0	0.0	1.0	1.0	1.0
ENST00000536693.1	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000359614.9	1.0	1.0	2.0	1.0	1.0	1.0
ENST00000510199.5	1.0	0.0	1.0	1.0	2.0	2.0
ENST00000502844.5	1.0	0.0	0.0	0.0	1.0	0.0
ENST00000437775.7	1.0	0.0	1.0	1.0	1.0	0.0
ENST00000357419.9	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000470229.6	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000566843.1	1.0	2.0	1.0	2.0	2.0	0.0
ENST00000413040.7	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000406941.5	1.0	1.0	1.0	1.0	1.0	0.0
ENST00000416810.7	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000616764.5	1.0	1.0	1.0	1.0	1.0	3.0
ENST00000621160.5	1.0	1.0	2.0	1.0	1.0	2.0
ENST00000649627.1	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000518050.1	1.0	1.0	0.0	0.0	1.0	0.0
ENST00000376406.8	1.0	0.0	1.0	0.0	0.0	0.0
ENST00000374524.1	1.0	1.0	1.0	1.0	1.0	1.0
ENST00000540980.5	1.0	0.0	0.0	1.0	1.0	1.0
ENST00000682797.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000682206.1	1.0	0.0	0.0	1.0	1.0	0.0
ENST00000629802.1	1.0	0.0	0.0	0.0	0.0	0.0
